"adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","IBGE_code","calendar_start_date","calendar_end_date","Year","dengue_total","case_definition_standardised","S_res","T_res","UUID"
"PHILIPPINES","BICOL (REGION V)","PROVINCE OF CAMARINES SUR","PHILIPPINES, BICOL (REGION V), PROVINCE OF CAMARINES SUR","PHL",24242,"PH-CAN",NA,"1994-04-01","1994-04-30",1994,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF CAVITE","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF CAVITE","PHL",24228,"PH-QUE",NA,"1994-04-01","1994-04-30",1994,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF BATANGAS","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF BATANGAS","PHL",24227,"PH-QUE",NA,"1994-04-01","1994-04-30",1994,4,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF TARLAC","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF TARLAC","PHL",24224,"PH-AUR",NA,"1994-04-01","1994-04-30",1994,22,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF BULACAN","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF BULACAN","PHL",24221,"PH-AUR",NA,"1994-04-01","1994-04-30",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF PAMPANGA","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF PAMPANGA","PHL",24223,"PH-AUR",NA,"1994-04-01","1994-04-30",1994,7,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL VISAYAS (REGION VII)","PROVINCE OF BOHOL","PHILIPPINES, CENTRAL VISAYAS (REGION VII), PROVINCE OF BOHOL","PHL",24252,"PH-SIG",NA,"1994-04-01","1994-04-30",1994,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL VISAYAS (REGION VII)","PROVINCE OF CEBU","PHILIPPINES, CENTRAL VISAYAS (REGION VII), PROVINCE OF CEBU","PHL",24253,"PH-SIG",NA,"1994-04-01","1994-04-30",1994,75,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","DAVAO (REGION XI)","PROVINCE OF DAVAO DEL SUR","PHILIPPINES, DAVAO (REGION XI), PROVINCE OF DAVAO DEL SUR","PHL",24268,"PH-DAV",NA,"1994-04-01","1994-04-30",1994,25,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","DAVAO (REGION XI)","PROVINCE OF DAVAO ORIENTAL","PHILIPPINES, DAVAO (REGION XI), PROVINCE OF DAVAO ORIENTAL","PHL",24269,"PH-DAV",NA,"1994-04-01","1994-04-30",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","EASTERN VISAYAS (REGION VIII)","PROVINCE OF LEYTE","PHILIPPINES, EASTERN VISAYAS (REGION VIII), PROVINCE OF LEYTE","PHL",24258,"PH-SLE",NA,"1994-04-01","1994-04-30",1994,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","ILOCOS (REGION I)","PROVINCE OF ILOCOS SUR","PHILIPPINES, ILOCOS (REGION I), PROVINCE OF ILOCOS SUR","PHL",24212,"PH-PAN",NA,"1994-04-01","1994-04-30",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","ILOCOS (REGION I)","PROVINCE OF PANGASINAN","PHILIPPINES, ILOCOS (REGION I), PROVINCE OF PANGASINAN","PHL",24214,"PH-PAN",NA,"1994-04-01","1994-04-30",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NATIONAL CAPITAL REGION (NCR)",NA,"PHILIPPINES, NATIONAL CAPITAL REGION (NCR)","PHL",2355,"PH-MNL",NA,"1994-04-01","1994-04-30",1994,38,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NORTHERN MINDANAO (REGION X)","PROVINCE OF MISAMIS ORIENTAL","PHILIPPINES, NORTHERN MINDANAO (REGION X), PROVINCE OF MISAMIS ORIENTAL","PHL",24265,"PH-MSR",NA,"1994-04-01","1994-04-30",1994,7,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NORTHERN MINDANAO (REGION X)","PROVINCE OF BUKIDNON","PHILIPPINES, NORTHERN MINDANAO (REGION X), PROVINCE OF BUKIDNON","PHL",24262,"PH-MSR",NA,"1994-04-01","1994-04-30",1994,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","WESTERN VISAYAS (REGION VI)","PROVINCE OF ILOILO","PHILIPPINES, WESTERN VISAYAS (REGION VI), PROVINCE OF ILOILO","PHL",24250,"PH-GUI",NA,"1994-04-01","1994-04-30",1994,6,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF LAGUNA","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF LAGUNA","PHL",24229,"PH-QUE",NA,"1994-05-01","1994-05-31",1994,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF CAVITE","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF CAVITE","PHL",24228,"PH-QUE",NA,"1994-05-01","1994-05-31",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF TARLAC","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF TARLAC","PHL",24224,"PH-AUR",NA,"1994-05-01","1994-05-31",1994,8,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NORTHERN MINDANAO (REGION X)","PROVINCE OF MISAMIS ORIENTAL","PHILIPPINES, NORTHERN MINDANAO (REGION X), PROVINCE OF MISAMIS ORIENTAL","PHL",24265,"PH-MSR",NA,"1994-05-01","1994-05-31",1994,4,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","SOCCSKSARGEN (REGION XII)","PROVINCE OF COTABATO","PHILIPPINES, SOCCSKSARGEN (REGION XII), PROVINCE OF COTABATO","PHL",24273,"PH-SUK",NA,"1994-05-01","1994-05-31",1994,4,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","PROVINCE OF MAGUINDANAO","PHILIPPINES, AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM), PROVINCE OF MAGUINDANAO","PHL",67174,"PH-SLU",NA,"1994-05-01","1994-05-31",1994,31,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF BATANGAS","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF BATANGAS","PHL",24227,"PH-QUE",NA,"1994-05-01","1994-05-31",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF RIZAL","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF RIZAL","PHL",24235,"PH-QUE",NA,"1994-05-01","1994-05-31",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF BATAAN","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF BATAAN","PHL",24220,"PH-AUR",NA,"1994-05-01","1994-05-31",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF BULACAN","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF BULACAN","PHL",24221,"PH-AUR",NA,"1994-05-01","1994-05-31",1994,3,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF PAMPANGA","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF PAMPANGA","PHL",24223,"PH-AUR",NA,"1994-05-01","1994-05-31",1994,4,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL VISAYAS (REGION VII)","PROVINCE OF CEBU","PHILIPPINES, CENTRAL VISAYAS (REGION VII), PROVINCE OF CEBU","PHL",24253,"PH-SIG",NA,"1994-05-01","1994-05-31",1994,56,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","DAVAO (REGION XI)","PROVINCE OF DAVAO DEL SUR","PHILIPPINES, DAVAO (REGION XI), PROVINCE OF DAVAO DEL SUR","PHL",24268,"PH-DAV",NA,"1994-05-01","1994-05-31",1994,44,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","DAVAO (REGION XI)","PROVINCE OF DAVAO ORIENTAL","PHILIPPINES, DAVAO (REGION XI), PROVINCE OF DAVAO ORIENTAL","PHL",24269,"PH-DAV",NA,"1994-05-01","1994-05-31",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","ILOCOS (REGION I)","PROVINCE OF PANGASINAN","PHILIPPINES, ILOCOS (REGION I), PROVINCE OF PANGASINAN","PHL",24214,"PH-PAN",NA,"1994-05-01","1994-05-31",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","ILOCOS (REGION I)","PROVINCE OF ILOCOS SUR","PHILIPPINES, ILOCOS (REGION I), PROVINCE OF ILOCOS SUR","PHL",24212,"PH-PAN",NA,"1994-05-01","1994-05-31",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NATIONAL CAPITAL REGION (NCR)",NA,"PHILIPPINES, NATIONAL CAPITAL REGION (NCR)","PHL",2355,"PH-MNL",NA,"1994-05-01","1994-05-31",1994,32,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NORTHERN MINDANAO (REGION X)","PROVINCE OF BUKIDNON","PHILIPPINES, NORTHERN MINDANAO (REGION X), PROVINCE OF BUKIDNON","PHL",24262,"PH-MSR",NA,"1994-05-01","1994-05-31",1994,3,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","WESTERN VISAYAS (REGION VI)","PROVINCE OF ILOILO","PHILIPPINES, WESTERN VISAYAS (REGION VI), PROVINCE OF ILOILO","PHL",24250,"PH-GUI",NA,"1994-05-01","1994-05-31",1994,9,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF LAGUNA","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF LAGUNA","PHL",24229,"PH-QUE",NA,"1994-06-01","1994-06-30",1994,5,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","EASTERN VISAYAS (REGION VIII)","PROVINCE OF LEYTE","PHILIPPINES, EASTERN VISAYAS (REGION VIII), PROVINCE OF LEYTE","PHL",24258,"PH-SLE",NA,"1994-06-01","1994-06-30",1994,10,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NORTHERN MINDANAO (REGION X)","PROVINCE OF MISAMIS ORIENTAL","PHILIPPINES, NORTHERN MINDANAO (REGION X), PROVINCE OF MISAMIS ORIENTAL","PHL",24265,"PH-MSR",NA,"1994-06-01","1994-06-30",1994,6,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","SOCCSKSARGEN (REGION XII)","PROVINCE OF COTABATO","PHILIPPINES, SOCCSKSARGEN (REGION XII), PROVINCE OF COTABATO","PHL",24273,"PH-SUK",NA,"1994-06-01","1994-06-30",1994,3,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","PROVINCE OF MAGUINDANAO","PHILIPPINES, AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM), PROVINCE OF MAGUINDANAO","PHL",67174,"PH-SLU",NA,"1994-06-01","1994-06-30",1994,16,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CAGAYAN VALLEY (REGION II)","PROVINCE OF CAGAYAN","PHILIPPINES, CAGAYAN VALLEY (REGION II), PROVINCE OF CAGAYAN","PHL",24216,"PH-CAG",NA,"1994-06-01","1994-06-30",1994,5,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF BATANGAS","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF BATANGAS","PHL",24227,"PH-QUE",NA,"1994-06-01","1994-06-30",1994,10,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF CAVITE","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF CAVITE","PHL",24228,"PH-QUE",NA,"1994-06-01","1994-06-30",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF RIZAL","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF RIZAL","PHL",24235,"PH-QUE",NA,"1994-06-01","1994-06-30",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF PAMPANGA","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF PAMPANGA","PHL",24223,"PH-AUR",NA,"1994-06-01","1994-06-30",1994,9,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF TARLAC","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF TARLAC","PHL",24224,"PH-AUR",NA,"1994-06-01","1994-06-30",1994,12,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF BULACAN","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF BULACAN","PHL",24221,"PH-AUR",NA,"1994-06-01","1994-06-30",1994,6,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL VISAYAS (REGION VII)","PROVINCE OF BOHOL","PHILIPPINES, CENTRAL VISAYAS (REGION VII), PROVINCE OF BOHOL","PHL",24252,"PH-SIG",NA,"1994-06-01","1994-06-30",1994,4,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL VISAYAS (REGION VII)","PROVINCE OF CEBU","PHILIPPINES, CENTRAL VISAYAS (REGION VII), PROVINCE OF CEBU","PHL",24253,"PH-SIG",NA,"1994-06-01","1994-06-30",1994,61,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","DAVAO (REGION XI)","PROVINCE OF DAVAO DEL SUR","PHILIPPINES, DAVAO (REGION XI), PROVINCE OF DAVAO DEL SUR","PHL",24268,"PH-DAV",NA,"1994-06-01","1994-06-30",1994,70,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","DAVAO (REGION XI)","PROVINCE OF DAVAO ORIENTAL","PHILIPPINES, DAVAO (REGION XI), PROVINCE OF DAVAO ORIENTAL","PHL",24269,"PH-DAV",NA,"1994-06-01","1994-06-30",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","EASTERN VISAYAS (REGION VIII)","PROVINCE OF SAMAR","PHILIPPINES, EASTERN VISAYAS (REGION VIII), PROVINCE OF SAMAR","PHL",24261,"PH-SLE",NA,"1994-06-01","1994-06-30",1994,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","ILOCOS (REGION I)","PROVINCE OF LA UNION","PHILIPPINES, ILOCOS (REGION I), PROVINCE OF LA UNION","PHL",24213,"PH-PAN",NA,"1994-06-01","1994-06-30",1994,3,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","ILOCOS (REGION I)","PROVINCE OF ILOCOS SUR","PHILIPPINES, ILOCOS (REGION I), PROVINCE OF ILOCOS SUR","PHL",24212,"PH-PAN",NA,"1994-06-01","1994-06-30",1994,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","ILOCOS (REGION I)","PROVINCE OF PANGASINAN","PHILIPPINES, ILOCOS (REGION I), PROVINCE OF PANGASINAN","PHL",24214,"PH-PAN",NA,"1994-06-01","1994-06-30",1994,11,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NATIONAL CAPITAL REGION (NCR)",NA,"PHILIPPINES, NATIONAL CAPITAL REGION (NCR)","PHL",2355,"PH-MNL",NA,"1994-06-01","1994-06-30",1994,43,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NORTHERN MINDANAO (REGION X)","PROVINCE OF BUKIDNON","PHILIPPINES, NORTHERN MINDANAO (REGION X), PROVINCE OF BUKIDNON","PHL",24262,"PH-MSR",NA,"1994-06-01","1994-06-30",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","WESTERN VISAYAS (REGION VI)","PROVINCE OF ILOILO","PHILIPPINES, WESTERN VISAYAS (REGION VI), PROVINCE OF ILOILO","PHL",24250,"PH-GUI",NA,"1994-06-01","1994-06-30",1994,9,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF LAGUNA","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF LAGUNA","PHL",24229,"PH-QUE",NA,"1994-07-01","1994-07-31",1994,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF CAVITE","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF CAVITE","PHL",24228,"PH-QUE",NA,"1994-07-01","1994-07-31",1994,4,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","EASTERN VISAYAS (REGION VIII)","PROVINCE OF SAMAR","PHILIPPINES, EASTERN VISAYAS (REGION VIII), PROVINCE OF SAMAR","PHL",24261,"PH-SLE",NA,"1994-07-01","1994-07-31",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","SOCCSKSARGEN (REGION XII)","PROVINCE OF COTABATO","PHILIPPINES, SOCCSKSARGEN (REGION XII), PROVINCE OF COTABATO","PHL",24273,"PH-SUK",NA,"1994-07-01","1994-07-31",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","PROVINCE OF MAGUINDANAO","PHILIPPINES, AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM), PROVINCE OF MAGUINDANAO","PHL",67174,"PH-SLU",NA,"1994-07-01","1994-07-31",1994,14,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","BICOL (REGION V)","PROVINCE OF CAMARINES SUR","PHILIPPINES, BICOL (REGION V), PROVINCE OF CAMARINES SUR","PHL",24242,"PH-CAN",NA,"1994-07-01","1994-07-31",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CAGAYAN VALLEY (REGION II)","PROVINCE OF CAGAYAN","PHILIPPINES, CAGAYAN VALLEY (REGION II), PROVINCE OF CAGAYAN","PHL",24216,"PH-CAG",NA,"1994-07-01","1994-07-31",1994,4,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF BATANGAS","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF BATANGAS","PHL",24227,"PH-QUE",NA,"1994-07-01","1994-07-31",1994,3,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF RIZAL","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF RIZAL","PHL",24235,"PH-QUE",NA,"1994-07-01","1994-07-31",1994,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF TARLAC","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF TARLAC","PHL",24224,"PH-AUR",NA,"1994-07-01","1994-07-31",1994,59,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF BULACAN","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF BULACAN","PHL",24221,"PH-AUR",NA,"1994-07-01","1994-07-31",1994,4,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF PAMPANGA","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF PAMPANGA","PHL",24223,"PH-AUR",NA,"1994-07-01","1994-07-31",1994,13,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL VISAYAS (REGION VII)","PROVINCE OF CEBU","PHILIPPINES, CENTRAL VISAYAS (REGION VII), PROVINCE OF CEBU","PHL",24253,"PH-SIG",NA,"1994-07-01","1994-07-31",1994,120,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL VISAYAS (REGION VII)","PROVINCE OF BOHOL","PHILIPPINES, CENTRAL VISAYAS (REGION VII), PROVINCE OF BOHOL","PHL",24252,"PH-SIG",NA,"1994-07-01","1994-07-31",1994,7,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","DAVAO (REGION XI)","PROVINCE OF DAVAO DEL SUR","PHILIPPINES, DAVAO (REGION XI), PROVINCE OF DAVAO DEL SUR","PHL",24268,"PH-DAV",NA,"1994-07-01","1994-07-31",1994,58,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","DAVAO (REGION XI)","PROVINCE OF DAVAO ORIENTAL","PHILIPPINES, DAVAO (REGION XI), PROVINCE OF DAVAO ORIENTAL","PHL",24269,"PH-DAV",NA,"1994-07-01","1994-07-31",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","EASTERN VISAYAS (REGION VIII)","PROVINCE OF LEYTE","PHILIPPINES, EASTERN VISAYAS (REGION VIII), PROVINCE OF LEYTE","PHL",24258,"PH-SLE",NA,"1994-07-01","1994-07-31",1994,15,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","ILOCOS (REGION I)","PROVINCE OF ILOCOS SUR","PHILIPPINES, ILOCOS (REGION I), PROVINCE OF ILOCOS SUR","PHL",24212,"PH-PAN",NA,"1994-07-01","1994-07-31",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","ILOCOS (REGION I)","PROVINCE OF PANGASINAN","PHILIPPINES, ILOCOS (REGION I), PROVINCE OF PANGASINAN","PHL",24214,"PH-PAN",NA,"1994-07-01","1994-07-31",1994,24,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","ILOCOS (REGION I)","PROVINCE OF LA UNION","PHILIPPINES, ILOCOS (REGION I), PROVINCE OF LA UNION","PHL",24213,"PH-PAN",NA,"1994-07-01","1994-07-31",1994,16,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NATIONAL CAPITAL REGION (NCR)",NA,"PHILIPPINES, NATIONAL CAPITAL REGION (NCR)","PHL",2355,"PH-MNL",NA,"1994-07-01","1994-07-31",1994,50,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NORTHERN MINDANAO (REGION X)","PROVINCE OF MISAMIS ORIENTAL","PHILIPPINES, NORTHERN MINDANAO (REGION X), PROVINCE OF MISAMIS ORIENTAL","PHL",24265,"PH-MSR",NA,"1994-07-01","1994-07-31",1994,10,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NORTHERN MINDANAO (REGION X)","PROVINCE OF BUKIDNON","PHILIPPINES, NORTHERN MINDANAO (REGION X), PROVINCE OF BUKIDNON","PHL",24262,"PH-MSR",NA,"1994-07-01","1994-07-31",1994,4,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","WESTERN VISAYAS (REGION VI)","PROVINCE OF ILOILO","PHILIPPINES, WESTERN VISAYAS (REGION VI), PROVINCE OF ILOILO","PHL",24250,"PH-GUI",NA,"1994-07-01","1994-07-31",1994,12,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF LAGUNA","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF LAGUNA","PHL",24229,"PH-QUE",NA,"1994-08-01","1994-08-31",1994,5,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","EASTERN VISAYAS (REGION VIII)","PROVINCE OF SAMAR","PHILIPPINES, EASTERN VISAYAS (REGION VIII), PROVINCE OF SAMAR","PHL",24261,"PH-SLE",NA,"1994-08-01","1994-08-31",1994,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NORTHERN MINDANAO (REGION X)","PROVINCE OF MISAMIS ORIENTAL","PHILIPPINES, NORTHERN MINDANAO (REGION X), PROVINCE OF MISAMIS ORIENTAL","PHL",24265,"PH-MSR",NA,"1994-08-01","1994-08-31",1994,11,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","PROVINCE OF MAGUINDANAO","PHILIPPINES, AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM), PROVINCE OF MAGUINDANAO","PHL",67174,"PH-SLU",NA,"1994-08-01","1994-08-31",1994,7,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
